id,name,popularity,duration_ms,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
5dkwiG1BobrRzlumWc8LsC,Coffee Can Money (feat. RUNAGROUND),40,227504,RUNAGROUND,0bTwqu2kHGHJyomMDAGpkK,2017-01-27,0.641,0.71,0,-5.27,1,0.0391,0.0169,4.5e-05,0.107,0.59,90.019,4
70CtpUY5b3kJHXxKtMO9Hk,Run For Your Life (feat. Natalola),38,200318,Nat Dunn,6uNiUxDeo17yUnA472Zhni,2016-12-09,0.61,0.726,8,-6.833,0,0.0483,0.0225,0.0,0.184,0.644,104.087,4
0PMHWkpdm0NfWp02cwLd2g,Catching On (feat. Nevve),0,227083,Nevve,3RTklnRcfHgkQJwFpgOq3t,2016-09-14,0.626,0.762,0,-3.627,0,0.0458,0.23,0.0,0.147,0.637,99.968,4
1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),73,212459,Zara Larsson,1Xylc3o4UrD53lo9CvFvVg,2017-03-16,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,4
6ZXO2ZFcAFmkFoJpMIwzGa,Goin Up (feat. DyCy),30,162985,DyCy,2qdqYad94Al0HLIgmUGQM5,2016-10-07,0.757,0.755,5,-5.791,0,0.0887,0.0283,0.0165,0.112,0.423,128.062,4
3EBkSsvod8DflnNLGvx0QR,Not Going Home (feat. Gia Koka),0,195187,Gia Koka,71WExccCBN2mw0klSzfYzz,2017-02-24,0.749,0.747,6,-6.457,1,0.121,0.0938,1.17e-05,0.256,0.475,109.063,4
6H0zRPEV1ezBHOidNXSt1D,Fractures (feat. Nevve),54,245250,Nevve,3RTklnRcfHgkQJwFpgOq3t,2017-02-06,0.41,0.711,4,-3.064,1,0.0432,0.373,0.00179,0.139,0.266,159.837,4
0SujigeT7cxuxBfhN3eOcp,Run Up,0,203180,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,2017-01-26,0.803,0.743,1,-3.602,0,0.0681,0.105,2.12e-06,0.099,0.674,108.005,4
1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,2,197437,Lauv,5JZ7CnR6gTvEMKX4g70Amv,2017-05-19,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,4
1yUacRhwuXmtv4fNrNdCwd,In The Music,22,158291,Hannah Rose,0CDSbmbpSfxfgmO7ihBAkl,2017-02-03,0.721,0.967,0,-1.409,0,0.0481,0.187,6.44e-05,0.221,0.647,126.005,4
4xlrALxuaCf9yZBHJeTSG6,Mama,0,184134,William Singe,5exS0bytCYdixgv02DaCm3,2017-05-05,0.741,0.79,11,-4.086,0,0.0469,0.113,0.0,0.0542,0.528,104.043,4
6jA8HL9i4QGzsj6fjoxp8Y,There for You,68,221904,Troye Sivan,3WGpXCj9YhhfX11TToZcXP,2017-05-26,0.611,0.644,6,-7.607,0,0.0553,0.124,0.0,0.124,0.13,105.969,4
1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE Remix,69,193613,CADE,0CEK8AzyeD5ZUdUloB6yQV,2017-03-02,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,4
6BaCraQ9xeLYg4Sb9TBT2X,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",59,223413,Big Sean,0c173mlxpT3dSFRgMO8XPh,2017-06-16,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.018,4
3Ytr1SUCUi6J3L9dRFx5iH,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",39,225850,Quavo,0VRj0yCOv2FXJNP47XQnx5,2017-05-31,0.738,0.814,7,-4.414,0,0.0999,0.132,9.64e-06,0.126,0.483,119.041,4
2Gl0FzuLxflY6nPifJp5Dr,First Time,64,193511,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,2017-04-28,0.633,0.592,0,-7.245,0,0.112,0.197,0.0,0.099,0.679,90.066,4
1louJpMmzEicAn7lzDalPW,No Promises (feat. Demi Lovato),66,223504,Demi Lovato,6S2OmqARrzebs0tKUEyXyp,2017-03-31,0.741,0.667,10,-5.445,1,0.134,0.0575,0.0,0.106,0.595,112.956,4
0lMbuWUpfTWhEmOKxppEau,Rollin (feat. Future & Khalid),62,272653,Funk Wav,4A0TivfinfALCAMJqqjZIk,2017-06-30,0.753,0.76,6,-4.518,0,0.0859,0.446,3.13e-05,0.182,0.657,91.953,4
4q8PHoRsPUB52LFylX8Ulz,More Than You Know,0,203000,Axwell /\ Ingrosso,2XnBwblw31dfGnspMIwgWz,2017-05-24,0.645,0.741,5,-4.989,0,0.0339,0.0323,0.0,0.29,0.534,123.07,4
0Ws8D3EWUDgY962Xftb0h5,"Cash Out (feat. ScHoolboy Q, PARTYNEXTDOOR & D.R.A.M.)",53,235973,Funk Wav,4A0TivfinfALCAMJqqjZIk,2017-06-30,0.722,0.79,4,-4.867,0,0.241,0.152,0.0,0.0349,0.434,94.965,4
2lE6CIzmQvcF7Mo3z4k9cr,Nights With You - Cheat Codes Remix,45,246055,Cheat Codes,7DMveApC7UnC2NPfPvlHSU,2017-06-09,0.741,0.796,1,-6.029,0,0.0575,0.00379,0.00935,0.54,0.461,115.971,4
7IGcQxS9v2Mw8mlJJWY3Yi,Memories of You (feat. Srey Davi) - Alyx's Day Mix,0,207533,Srey Davi,0QePQHntS9A65U9DrXrTte,2017-02-17,0.687,0.575,9,-7.399,0,0.036,0.161,0.173,0.306,0.401,118.991,4
1UFq2OJXahilmefKhSIA8p,On My Mind,36,184918,Yeah Boy,42ZsyPZ66sNbbjyeY9G2Au,2017-03-31,0.685,0.716,0,-5.64,0,0.0284,0.0153,0.00961,0.412,0.202,122.016,4
3PmAQYQZ1ow47InQjZjIH4,Open Your Eyes,0,186816,Hook N Sling,3iN9k8uvm4WrgdlOigOH8D,2017-02-24,0.663,0.855,5,-6.017,0,0.0399,0.00225,8.21e-05,0.0943,0.367,121.958,4
0Ev562zA4pmUsBqjxsxxdx,Feel Good (feat. Daya),65,248156,Daya,6Dd3NScHWwnW6obMFbl1BH,2017-03-03,0.625,0.707,2,-4.761,1,0.0337,0.22,0.0,0.213,0.479,138.064,4
4FmkoLpaB3qZcsBDFUJ3uO,Talk About Me (feat. Victoria Zaro),0,178056,Victoria Zaro,3QLQxutu868fKgeEkEgXW0,2017-02-24,0.794,0.635,1,-4.701,0,0.0881,0.0649,0.000404,0.213,0.535,107.964,4
7e7hic6gtPVhOrVVIZMIWr,Malibu - The Him Remix,0,218907,The Him,5WdqBAQhGFCrZvBKXiPIu7,2017-06-08,0.509,0.675,5,-3.915,0,0.0419,0.286,0.000313,0.114,0.289,125.002,4
0fykql82DQdKwLJnSBpy5E,Just A Feeling,41,284173,VÉRITÉ,1Fr6agZ6iSM5Ynn2k4C8sc,2017-03-31,0.777,0.599,0,-6.135,1,0.061,0.00767,0.0263,0.0811,0.693,125.004,4
6VEbv3jRYbOeo2UZ0mkN7h,Don't Kill My Vibe - Gryffin Remix,41,230528,Gryffin,2ZRQcIgzPCVaT9XKhXZIzh,2017-05-05,0.557,0.9,10,-3.862,1,0.169,0.196,1.56e-05,0.14,0.57,150.01,4
1rFMYAZxBoAKSzXI54brMu,You Don't Know Me,61,213947,RAYE,5KKpBU5eC2tJDzf0wmlRp2,2016-12-09,0.877,0.658,11,-6.055,0,0.132,0.163,0.0,0.108,0.693,123.999,4
7rwqkua9U2yWomm2hIPdOm,Hallucinations,23,176066,RITUAL,3RP50pmG8Wz1mhNCidQj68,2017-04-28,0.807,0.59,5,-7.918,0,0.0483,0.0107,0.00033,0.0697,0.506,122.015,4
7LWJNVjEJohO65F3T6BNF0,Paradise,0,192480,Bright Lights,2AoeqcUs8DySgZRJ9yV4Ou,2017-04-07,0.622,0.611,9,-4.36,0,0.0383,0.0978,0.0,0.17,0.783,124.943,4
1ZONx1GUOzBx02KMDOO6TI,Dreamer,36,187039,DENM,6hrOM3yfx3SEtARzDWMikb,2017-05-12,0.625,0.936,9,-3.915,0,0.0316,0.0112,6.38e-05,0.0786,0.333,127.012,4
2syQ0f4SAQdzvlAewPl1DJ,Get Low (with Liam Payne),56,204583,Liam Payne,5pUo3fmmHT8bhCyHE52hA6,2017-07-06,0.718,0.926,1,-3.511,1,0.0494,0.027,1.76e-05,0.0513,0.54,108.018,4
1839RWzPRZCVgvamu4sHSN,All My Love (feat. Conor Maynard),50,191331,Conor Maynard,6mU8ucezzms5I2kNH6HNlu,2017-07-07,0.59,0.871,11,-3.353,0,0.0891,0.148,0.0,0.0739,0.304,134.956,4
4XGqzhzg4PDmdPEMWmi7r8,Parallel Lines (feat. Happy Sometimes),40,200469,Happy Sometimes,0ckyh9j60j9NvpBOc0qiFa,2017-06-30,0.726,0.723,7,-3.827,1,0.105,0.212,0.0,0.113,0.211,108.028,4
6SUocL0caib4mLHe8ZrZzi,Sun Comes Up (feat. James Arthur),57,232627,James Arthur,4IWBUUAFIplrNtaOHcJPRM,2017-06-30,0.619,0.858,10,-5.28,1,0.0929,0.00791,0.0,0.173,0.23,106.017,4
6jz9EMWHffNKVlZQVXOLoz,Real Life,55,205773,NAATIONS,6mpxgK8EZh8VDoe6trGF0f,2017-06-02,0.543,0.74,7,-5.187,0,0.0557,0.148,0.00358,0.142,0.6,123.915,4
3aLSrx8qhssXrh5yjB6oy9,All Stars,0,170323,ALMA,6c0mTNAxJxlp9HpKTUZwA8,2017-06-16,0.775,0.722,1,-3.502,1,0.0463,0.151,0.000724,0.058,0.649,124.037,4
4YLWjLgc9vVVoLnzvKeD7h,Home in August,15,203773,Pierce Fulton,5p0zkKpBuRguKebwRe0RI2,2017-04-28,0.656,0.847,1,-5.735,1,0.0599,0.00874,6.67e-05,0.103,0.277,128.011,4
0xe4U2Evk1jaTnxQq2ohyP,Particula,0,204548,Jidenna,4TsHKU8l8Wq7n7OPVikirn,2017-06-02,0.481,0.826,8,-3.113,1,0.106,0.0373,4.51e-05,0.204,0.43,199.977,4
3abKAw6reL2U3vhAe98ZsY,Issues - Alan Walker Remix,52,181000,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,2017-05-05,0.752,0.774,8,-4.379,1,0.0532,0.142,8.3e-06,0.0993,0.625,113.935,4
2ibLTZM8SvPx8ZfvjnuMvs,Save A Little Love,0,202930,Don Diablo,1l2ekx5skC4gJH8djERwh1,2017-06-09,0.625,0.91,0,-2.583,0,0.107,0.0108,0.0,0.662,0.328,122.067,4
4X4q5k86FoiTiq6knxMxym,On Our Own,0,224212,Natalie Major,1s5IKI3WdVj337WYpi4GIZ,2017-03-31,0.466,0.849,9,-3.85,0,0.0633,0.0771,2.89e-06,0.104,0.359,183.76,4
1A758iwqjvHeUqixVwHr90,Harder,0,193752,Talay Riley,5Yh3qHDUeUiyQqn1jmNhT1,2017-06-16,0.606,0.806,7,-3.755,0,0.0589,0.232,2.46e-05,0.457,0.294,126.039,4
1iqWOhbj2huCgIbwoq5Jcq,Limitless (feat. Sophie Rose),0,210968,Sophie Rose,7zVoS1SW2Btj5qRbtlKuyp,2017-03-31,0.559,0.854,11,-3.923,0,0.036,0.0256,2.61e-06,0.294,0.457,156.008,4
038k4V2bjaAQsfpYV7V9WP,Where I Won't Be Found,28,180938,NÉONHÈART,2kGEd3OUoUWgCmu9cIaBXV,2017-06-05,0.568,0.767,0,-3.634,1,0.0461,0.0919,0.0,0.3,0.275,129.931,4
48QRRefE034tZIH1aM44uT,Save Me A Place - Bridge & Mountain Remix,24,204187,Bridge & Mountain,1qkxl0xUWf0VDZ4ohwYkzj,2017-07-14,0.741,0.526,2,-8.302,0,0.0304,0.167,4.34e-05,0.0982,0.538,100.01,4
0FknXlaOeXD7Vto1Hx9wtP,Caskets,46,184116,FKi 1st,53ixqKNKVTgtSx3m3DGMA2,2017-06-09,0.635,0.862,5,-4.655,0,0.0819,0.00318,1.36e-06,0.195,0.402,102.024,4
5XVO2yXESFgE9og4IwrILf,Killing Time,22,193143,Felix Cartal,6roDXEmZ6AARdOUv6x5U2v,2017-08-04,0.477,0.581,10,-7.555,0,0.117,0.454,1.59e-06,0.196,0.171,110.049,4
75NhhYjHO43mvZgYtnXgti,Lonely Together (feat. Rita Ora),69,181812,Rita Ora,5CCwRZC6euC8Odo6y9X8jr,2017-08-10,0.655,0.666,5,-5.309,1,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,4
6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza),77,181673,Sandro Cavazza,5JYo7gm2dkyLLlWHjxS7Dy,2017-08-10,0.662,0.858,2,-4.844,1,0.0428,0.00163,0.0,0.0456,0.295,133.993,4
0VwC41v0CzzzNmh49sWvF1,Simple,0,169334,Victoria Zaro,3QLQxutu868fKgeEkEgXW0,2017-05-19,0.78,0.822,1,-4.535,0,0.319,0.0775,5.13e-05,0.557,0.55,121.11,4
0cxzF0VFSeg5xnNgHPKuDU,World To Me (feat. Luke James),0,302951,Luke James,4E7AV8mtElSjHZP3xA9kyU,2017-07-07,0.719,0.721,11,-4.798,1,0.049,0.00282,0.00711,0.0962,0.63,122.013,4
00V7hys3DAMc0odkTw2TeI,Bound To You - Stash Konig Remix,44,244800,Stash Konig,2BhSSiFfl7HHN969F0uEa6,2017-06-02,0.483,0.752,5,-4.516,1,0.0706,0.108,2.73e-06,0.264,0.413,75.337,4
34mowgpYk8cnLLiIvEzWBm,Now Or Never - R3hab Remix,47,184714,R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,2017-06-30,0.616,0.715,9,-4.711,1,0.0494,0.00501,2.11e-06,0.178,0.291,104.961,4
6LgvpFTIum260Na5Zc7gBk,Real Life - Zack Martino Remix,6,184047,Zack Martino,2US2mjK9hW7QGSBNpprlbu,2017-06-19,0.625,0.633,5,-8.077,1,0.0723,0.125,1.01e-06,0.137,0.503,120.029,4
7vGuf3Y35N4wmASOKLUVVU,Silence,80,180823,Khalid,6LuN9FCkKOj5PcnpouEgny,2017-08-11,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,4
5pE3TtlyXVnDsrV2faaoy4,Cozee (feat. Cisco Adler),4,190981,Cisco Adler,23apFYuBTpFemqLDn8ViLW,2017-08-18,0.79,0.755,6,-4.352,1,0.0649,0.03,0.0,0.297,0.54,97.955,4
5XiZK7m9PLppgIzJBpw2x5,Wait (feat. Loote),42,165084,Loote,00TKPo9MxwZ0j4ooveIxWZ,2017-08-18,0.649,0.664,8,-4.768,0,0.0617,0.178,0.0,0.15,0.339,110.041,4
57p8CBvPOxrvyCbn6ttl5r,Would You Ever,60,234286,Poo Bear,3JXpwnHbLvXxY99EuXqFPX,2017-07-26,0.653,0.91,10,-3.36,1,0.0566,0.0079,0.0,0.318,0.0921,126.047,4
5UzLjnzRsir7ptlIsdAdTy,Slow Down - Remix,32,176627,Jenna Pemkowski,29eVvwQJ6dwSiykc8RtlpG,2017-06-09,0.683,0.81,4,-5.736,0,0.0301,0.11,0.276,0.142,0.251,125.018,4
36rVmexpQ7mUBZrvnkC88j,Hot Water,38,193412,Victoria Zaro,3QLQxutu868fKgeEkEgXW0,2017-06-16,0.445,0.799,7,-2.86,0,0.0609,0.0854,5.07e-06,0.114,0.246,84.558,4
79y4GJuL7f8HnmFjiaYjvF,Open,37,210816,Moksi,5jm3x1qIibWdKSEMw2G011,2017-03-31,0.522,0.86,10,-3.773,0,0.145,0.131,0.0209,0.122,0.259,128.019,4
4Ux0Y0eQYv4HJPvuxioosx,I Just Can't,35,156000,Quintino,1V3VTM7VspiQjcmRhC010n,2017-09-08,0.652,0.595,6,-6.944,0,0.0419,0.162,0.0,0.148,0.303,77.538,4
6zlNzrQxvuRG55pOqkcCSu,California,0,180414,Brynn Elliott,43AN9FNovCCWxPX4talyzz,2017-06-23,0.617,0.718,1,-3.991,1,0.0561,0.311,0.0,0.204,0.721,144.893,4
1a1dVbtGgUHheYO9bc6CgD,Other Girl,2,189726,Rayla,2XIafvZ6L2kVmiKukmcRIB,2017-03-10,0.626,0.753,6,-3.208,1,0.23,0.206,0.0,0.0816,0.374,104.817,4
2izRSpkoSX3tN7ah26lQ5l,Almost Home,0,219750,iRO,3TNpNnN7Y8QhtJJnQ08YeF,2017-08-17,0.78,0.722,0,-4.873,0,0.0453,0.0376,5.51e-05,0.097,0.674,120.026,4
5LREIM1jzqTABbhdZ2yo7v,Coconuts,28,210732,J.Lauryn,6dZG8mYndxtpHBvaqdEeE2,2017-07-21,0.736,0.903,11,-3.624,1,0.0815,0.0942,0.00043,0.139,0.659,123.046,4
2zdAHIoDXMJuxy3Jm8La2N,Something Good,6,206493,Theme Park,3p7FuibwOyQVcQ5jjVV4vK,2017-05-05,0.665,0.845,6,-5.281,1,0.0401,0.0281,0.00283,0.102,0.769,106.039,4
2JpTwRVXioTZSdizBGAhUH,Sun Goes Down,60,203586,ADORA,0Ymiodu1YzvWwqq528sWiW,2017-06-09,0.838,0.752,8,-5.434,0,0.034,0.389,0.00113,0.0822,0.901,121.958,4
7GAOQ8MtrE35VOIwf49l3k,Adrian,35,212486,Mat Zo,2n7USVO8fO8FF8zq4kG2N1,2017-07-14,0.695,0.869,3,-3.844,1,0.0637,0.0439,9.94e-05,0.167,0.32,112.949,4
4Df6RCPoJkH3YotB6Tu6vy,Good Thing,0,202314,Laurell,69Pm1OWlxk1tbYphlkcKHR,2017-08-11,0.679,0.769,7,-3.405,1,0.0365,0.487,0.0,0.292,0.657,121.055,4
1Sl3njkhhz8nrSPZroDQ82,Complicated (feat. Kiiara),58,184248,Kiiara,4u5smJBskI6Adzv08PuiUP,2017-07-28,0.678,0.819,8,-3.306,1,0.0313,0.191,0.0,0.159,0.499,90.004,4
0W68dlJ9e4OcVWbECODJDM,Written in the Scars (feat. Wrabel),32,203880,Wrabel,7r2uG6BlFXKcwmh9ItqlII,2017-09-15,0.585,0.642,5,-4.718,0,0.0548,0.0837,8.34e-05,0.277,0.348,99.86,4
0U0ldCRmgCqhVvD6ksG63j,Nightcall,72,258413,Kavinsky,0UF7XLthtbSF2Eur7559oV,2010,0.532,0.874,9,-5.183,0,0.0482,0.00842,0.012,0.452,0.361,91.038,4
0Zbbxnx4SGGHoIow4PpISP,Stargazing,66,236853,Justin Jesso,1QDrz3DMMaz3TB1cm0PGDu,2017-09-21,0.677,0.497,5,-5.763,1,0.0809,0.152,0.0,0.0911,0.419,99.137,4
7EmGUiUaOSGDnUUQUDrOXC,Wolves,1,197993,Marshmello,64KEffDW9EtZ1y2vBYgq8T,2017-10-25,0.715,0.802,11,-4.647,0,0.0394,0.139,0.0,0.177,0.327,124.989,4
3kGfazcbVvVkuZunzlLgTD,Came Here for Love,62,202999,Ella Eyre,66TrUkUZ3RM29dqeDQRgyA,2017-06-09,0.708,0.868,6,-3.287,1,0.0431,0.0313,0.0,0.122,0.72,124.994,4
7g9xuHwuE3JKy9vXKobMMu,More Mess,41,206316,Coely,2DzbXUAn0DiYqcgu2wDfaf,2017-08-04,0.764,0.803,9,-4.685,0,0.0547,0.0711,0.0,0.0646,0.834,113.996,4
3n1mDqOdymV47YOe6uv30J,Drowning,5,202560,Ida,19Df5CtpSy7YdaKr1UiyVK,2017-10-13,0.611,0.744,10,-3.468,0,0.0748,0.244,1.02e-05,0.282,0.187,124.972,4
2oJrX2noaF4zO34xVOnP2y,A Different Way,32,196707,Lauv,5JZ7CnR6gTvEMKX4g70Amv,2017-10-13,0.79,0.748,8,-4.4,1,0.0401,0.475,0.0,0.153,0.583,104.984,4
7fyx7nBQTEtYrfXc0UgUYs,Hello There,35,180321,Yung Pinch,61qMnYXa1GxSBoV3IiYKjZ,2017-10-11,0.798,0.72,2,-6.368,1,0.0672,0.0205,0.0,0.0666,0.451,114.028,4
7pstxLUhvsJC3M4TxHe2aI,Carry You Home,0,192731,Aloe Blacc,0id62QV2SZZfvBn9xpmuCl,2017-09-29,0.518,0.724,8,-6.327,1,0.0839,0.0308,0.0,0.116,0.334,121.884,4
1Q5WHICGUsWgSJnmZU50c1,Insanity,0,187539,Alicia Madison,6XEQz9PtogOCpBmkJ8Cb8E,2017-09-08,0.542,0.782,5,-4.019,0,0.0713,0.07,0.0,0.128,0.194,128.136,4
6kjQysvjECur5GYJ0e9Uo5,Obvious,17,188141,Cassie,27FGXRNruFoOdf1vP8dqcH,2017-09-01,0.683,0.61,7,-7.093,0,0.0485,0.287,2.71e-06,0.166,0.418,114.909,4
7gpaqFINpKO6kTtvP3EPx5,I'm on Somethin',0,189103,Jocelyn Alice,7iymigONRODGl6XJIprcuF,2017-09-08,0.669,0.816,7,-4.205,1,0.0444,0.0631,0.0,0.0898,0.611,109.959,4
2KwojFDebQV4J2b0JMRR5Q,Is That For Me,51,169270,Anitta,7FNnA9vBm6EKceENgCGRMb,2017-10-13,0.761,0.784,8,-5.501,1,0.0509,0.229,0.207,0.0573,0.567,104.992,4
3nTIvcfFkFEUL4cdMaEt5H,Never Let You Go (feat. John Newman),0,232907,John Newman,34v5MVKeQnIo0CWYMbbrPf,2017-11-03,0.735,0.747,10,-4.959,1,0.0837,0.0741,0.0,0.103,0.555,123.025,4
4nXFPq4VJcAJo5VAGfoWIq,Sweeter Without You - Zack Martino Remix,14,197187,Zack Martino,2US2mjK9hW7QGSBNpprlbu,2017-10-27,0.632,0.641,6,-7.128,1,0.0853,0.0513,9.9e-05,0.337,0.243,127.838,4
2xmrfQpmS2iJExTlklLoAL,I Miss You (feat. Julia Michaels),0,205748,Julia Michaels,0ZED1XzwlLHW4ZaG4lOT6m,2017-10-26,0.638,0.658,3,-6.318,1,0.0456,0.245,3.77e-06,0.0919,0.33,105.076,4
68m6iwhKElLTBaGRG1LLwE,Get It Right (feat. MØ),0,172500,MØ,0bdfiayQAKewqEvaU6rXCv,2017-11-15,0.456,0.833,0,-4.242,1,0.0964,0.108,1.71e-05,0.0592,0.261,159.808,4
0y6DEVHdhyAk5uS5d25Wue,Beautiful Disaster,21,206756,Damon Sharpe,3Woqe3KegExVyrEK1I6ITJ,2017-10-20,0.693,0.554,11,-12.033,0,0.0372,0.256,0.00383,0.495,0.605,126.007,4
3l5h9jvHzWfBDoBfH4RSId,LOST,0,166500,Oliver Rosa,7vagk7eVMUVivPLTnZelj9,2017-12-01,0.69,0.86,7,-3.14,0,0.0746,0.0332,0.00231,0.0944,0.388,128.0,4
21RzyxY3EFaxVy6K4RqaU9,Body,74,163216,Brando,5uEeqYFuIChoWKy34jp8xE,2017-10-27,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,4
01iyINEYgPQ7ThMZuHUsqS,First Love,48,207428,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,2017-10-13,0.619,0.938,5,-5.245,1,0.35,0.0257,1.39e-05,0.128,0.601,94.38,4
0bvCsfOOLr6ePoHSq6nagL,Take Her Place (feat. A R I Z O N A) - Don Diablo's VIP Mix,28,189052,A R I Z O N A,7hOGhpa8RMSuDOWntGIAJt,2017-12-01,0.527,0.904,0,-2.683,1,0.149,0.107,8.23e-06,0.153,0.301,123.676,4
2DO3al4CJtWr2WSuWiqyoM,True Love,10,212423,ALICE FRANCE,7BZmPyQJSf1ais5n7Icau2,2017-06-16,0.718,0.85,10,-2.367,1,0.054,0.0933,0.0,0.387,0.67,124.006,4
4lkdk9ckFPV2QWP6UZUT9M,Keep Your Head Up,0,168250,Little Giants,37X06XsrLg91pJf5y9kb8A,2017-10-20,0.494,0.719,9,-4.937,0,0.1,0.0558,0.0,0.368,0.29,120.16,4
5uu28fUesZMl89lf9CLrgN,Feels Great (feat. Fetty Wap & CVBZ),55,193569,CVBZ,0pt7PX4Hftlg8mV1ySU84Q,2017-10-12,0.522,0.833,0,-3.715,1,0.0575,0.0454,0.0,0.127,0.296,180.009,4
2FSmNYJ71NnAe6S0m2h1sN,Pulling Me In,30,206600,Phantoms,1bJJlRHoc1UVeqzxcrPLIw,2017-03-31,0.729,0.775,1,-6.218,1,0.0458,0.00544,0.00437,0.088,0.833,121.023,4
15DwFznkBJir7AK9PyMyRR,17,63,196489,MK,1yqxFtPHKcGcv6SXZNdyT9,2017-09-01,0.703,0.832,0,-7.202,0,0.0689,0.00149,0.127,0.0696,0.667,122.029,4
0RTzJVkunbGwuRjXDFHnjf,Dreamer,63,251147,Axwell /\ Ingrosso,2XnBwblw31dfGnspMIwgWz,2017-07-28,0.627,0.847,10,-5.303,1,0.0352,0.0237,0.0,0.212,0.611,126.017,4
0cPsHxvuICaPKmWRFCRe1i,Close,0,184000,Conro,1BAdSa5cdtCNLbvT7gWmtJ,2017-07-19,0.589,0.8,2,-6.029,1,0.0439,0.0445,0.0,0.165,0.267,150.093,4
7KwOXnN06yiUeGDCk3PQYW,Hold On To Me,25,175378,Zack Martino,2US2mjK9hW7QGSBNpprlbu,2017-11-17,0.653,0.588,0,-5.707,0,0.0682,0.3,0.0,0.0738,0.151,122.037,4
6LOkfFfQZRJccgb4Q3wGzb,Addicted,31,209938,Violet Days,4uNv6RD2YXwoaKgHfJZkkL,2017-10-27,0.642,0.913,7,-2.973,1,0.0978,0.23,5.54e-05,0.319,0.691,105.04,4
0HiGGdspUxwpWYFhbMKRdP,Northern Soul,28,180469,Richard Bedford,5JbD3IL6449LrMT8ct6KTB,2017-11-03,0.515,0.614,5,-11.123,0,0.0621,0.027,3.83e-06,0.0726,0.282,127.904,4
7Lx6agu4xJX1nBwfozcVKw,Crazy,27,153391,Zonderling,0bMKf3lIYR9GaNTdFKkTOr,2017-11-24,0.766,0.764,11,-5.089,0,0.126,0.422,8.14e-05,0.105,0.461,114.981,4
5n0aC0lPhm4NNRxD4riQjX,Nobody Like You - LöKii Remix,15,196875,LöKii,2RDXcxQgmEyomb2g9SERuf,2017-12-08,0.622,0.76,11,-4.769,0,0.0532,0.179,1.17e-05,0.247,0.258,116.057,4
5yFSF6qQA1rcLsQRnBsZgb,All Falls Down (feat. Juliander),63,199111,Juliander,4gvkdged3Xw3ImXFm3jiay,2017-10-27,0.658,0.678,1,-4.407,1,0.058,0.303,0.0,0.361,0.662,97.976,4
1IwQYbDyEu6OphzteSo8vi,While We’re Dreaming,0,194804,Kevin Writer,4T7oECMPxzG9NC5H3hLWIk,2017-09-22,0.585,0.668,7,-4.415,1,0.12,0.238,0.0,0.0927,0.263,127.829,4
244q15PQzrEKPdq0hXEkQv,Warm,49,286206,SG Lewis,0GG2cWaonE4JPrjcCCQ1EG,2015-02-23,0.429,0.457,11,-14.0,0,0.0834,0.522,0.348,0.105,0.207,97.044,4
6QcIPGlQpohjUNPpIv1OsB,Both of Us,0,198153,STORi,0cNL0rBLHK5qIViN1EYM6h,2017-11-24,0.573,0.742,5,-3.089,1,0.0453,0.368,0.00239,0.285,0.33,160.108,4
7C9SonafFzEtoheAQDQ2UW,New Memories,45,194656,Afrojack,4D75GcNG95ebPtNvoNVXhz,2017-12-08,0.58,0.824,11,-3.774,0,0.0766,0.0229,0.0,0.115,0.254,126.951,4
1LoOsdBQhtjIUiDiMyHxuE,Find Yourself,0,176439,Before You Exit,64NYWpxh4HgzMb1SwCCjMw,2017-12-13,0.718,0.621,5,-4.799,0,0.0388,0.693,2.07e-05,0.13,0.456,112.104,4
15Xt2CmLqrLJ0uBlDEEimX,Go Bang,47,189493,PNAU,6n28c9qs9hNGriNa72b26u,2017-11-10,0.603,0.882,2,-3.13,1,0.0338,0.0494,0.0132,0.241,0.507,120.996,4
4br24hxeoLjloGple4Vao4,Call Me - Asketa Remix,0,188438,Asketa,2rJlTPC0ClcoQmNWci4C03,2018-01-05,0.643,0.88,11,-4.306,0,0.0776,0.462,0.0,0.0919,0.511,109.917,4
